,,Multiplet/Terms,,,,,,,,
,,lower,upper,gi,gk,Energy [cm^-1],fij(l),fij(v),Aij(l),Aij(v)
4d,4f,4d-3F2,4f-3D1,5,3,1001.65,6.53E-05,4.06E-04,8.73401,54.3722
4d,4f,4d-3D2,4f-3D1,5,3,1043.79,3.21E-04,2.15E-03,46.659,3.13E+02
4d,4f,4d-3P2,4f-3D2,5,5,537.13,0.128152,0.22724,4.93E+03,8.75E+03
4d,4f,4d-3P2,4f-1D2,5,5,582.68,0.033421,0.070098,1.51E+03,3.18E+03
4d,4f,4d-3P2,4f-3F2,5,5,2022.26,2.34E-04,0.010783,2.34E+02,5.88E+03
4d,4f,4d-1D2,4f-3D2,5,5,262.7,1.05E-03,4.26E-04,9.62705,3.93465
4d,4f,4d-1D2,4f-1D2,5,5,308.26,0.203026,0.119404,2.57E+03,1.51E+03
4d,4f,4d-1D2,4f-3F2,5,5,1747.84,3.60E-04,6.81E-03,1.47E+02,2.78E+03
4d,4f,4d-3F2,4f-3D2,5,5,1001.16,3.01E-06,1.76E-05,0.402524,2.35275
4d,4f,4d-3F2,4f-1D2,5,5,955.6,1.55E-03,8.75E-03,1.89E+02,1.07E+03
4d,4f,4d-3F2,4f-3F2,5,5,483.97,0.033963,0.049299,1.06E+03,1.54E+03
4d,4f,4d-3D2,4f-3D2,5,5,1043.3,2.94E-03,0.019669,4.27E+02,2.86E+03
4d,4f,4d-3D2,4f-1D2,5,5,997.75,6.03E-04,3.71E-03,80.1127,4.93E+02
4d,4f,4d-3D2,4f-3F2,5,5,441.83,0.058564,0.070305,1.53E+03,1.83E+03
4d,4f,4d-3P2,4f-3D3,5,7,582.33,0.491975,1.02521,1.59E+04,3.31E+04
4d,4f,4d-3P2,4f-1F3,5,7,604.91,8.99E-06,9.06E-06,0.313624,0.316013
4d,4f,4d-3P2,4f-3G3,5,7,2021.18,3.56E-09,4.71E-07,1.39E-03,0.18348
4d,4f,4d-3P2,4f-3F3,5,7,2021.88,6.01E-03,0.1508,2.34E+03,5.87E+04
4d,4f,4d-1D2,4f-3D3,5,7,307.91,0.014183,8.12E-03,1.28E+02,73.3785
4d,4f,4d-1D2,4f-1F3,5,7,330.49,0.958322,0.646798,9.97E+03,6.73E+03
4d,4f,4d-1D2,4f-3G3,5,7,1746.75,3.02E-03,0.057979,8.79E+02,1.66E+04
4d,4f,4d-1D2,4f-3F3,5,7,1747.46,3.01E-05,5.56E-04,8.7681,1.62E+02
4d,4f,4d-3F2,4f-3D3,5,7,955.96,9.15E-05,5.04E-04,11.1562,61.4832
4d,4f,4d-3F2,4f-1F3,5,7,933.38,4.62E-03,0.024881,5.37E+02,2.89E+03
4d,4f,4d-3F2,4f-3G3,5,7,482.89,0.763722,1.10144,1.70E+04,2.45E+04
4d,4f,4d-3F2,4f-3F3,5,7,483.59,3.53E-03,5.00E-03,78.7454,1.11E+02
4d,4f,4d-3D2,4f-3D3,5,7,998.1,9.08E-03,0.055573,1.21E+03,7.39E+03
4d,4f,4d-3D2,4f-1F3,5,7,975.52,5.75E-03,2.00E-06,7.31E-02,0.254181
4d,4f,4d-3D2,4f-3G3,5,7,440.75,7.73E-05,1.07E-04,1.42995,1.98939
4d,4f,4d-3D2,4f-3F3,5,7,441.45,0.807998,0.967021,1.50E+04,1.80E+04
4d,4f,4d-3F3,4f-3D2,7,5,446.73,1.02E-03,1.26E-03,27.1831,33.5678
4d,4f,4d-3F3,4f-1D2,7,5,492.29,9.48E-03,1.42E-03,3.07E+02,4.60E+02
4d,4f,4d-3F3,4f-3F2,7,5,1931.87,1.42E-05,3.26E-04,7.06786,1.62E+02
4d,4f,4d-3D3,4f-3D2,7,5,209.3,0.023216,6.24E-03,1.36E+02,36.4897
4d,4f,4d-3D3,4f-1D2,7,5,254.86,9.30E-03,9.28E-06,80.5753,32.1308
4d,4f,4d-3D3,4f-3F2,7,5,1694.43,9.28E-06,1.64E-04,3.55311,62.6318
4d,4f,4d-1F3,4f-3D2,7,5,1076.14,4.54E-05,3.24E-04,5.01391,35.7292
4d,4f,4d-1F3,4f-1D2,7,5,1030.58,1.14E-04,7.47E-04,11.5341,75.5513
4d,4f,4d-1F3,4f-3F2,7,5,409,2.98E-03,3.06E-03,66.4841,68.27778
4d,4f,4d-3F3,4f-3D3,7,7,491.93,1.15E-02,1.71E-02,2.64E+02,3.95E+02
4d,4f,4d-3F3,4f-3G3,7,7,1930.78,3.08E-05,7.02E-04,10.9474,2.49E+02
4d,4f,4d-3F3,4f-3F3,7,7,1931.49,1.45E-04,3.33E-03,51.6114,1.18E+03
4d,4f,4d-3D3,4f-3D3,7,7,254.5,0.334987,0.133216,2.07E+03,8.22E+02
4d,4f,4d-3D3,4f-1F3,7,7,277.08,0.010083,4.75E-03,73.7697,34.7688
4d,4f,4d-3D3,4f-3G3,7,7,1693.35,4.56E-05,8.02E-04,12.4548,2.19E+02
4d,4f,4d-3D3,4f-3F3,7,7,1694.05,2.31E-04,4.06E-03,63.0465,1.11E+03
4d,4f,4d-1F3,4f-3D3,7,7,1030.94,1.02E-03,6.70E-03,1.04E+02,6.79E+02
